============================================================
Experiment 1 — cleaned_10  (10 authors × 40 articles, ≥1500w)
============================================================
  400 docs, 10 authors
    abramdemski: 40 docs
    jessica-liu-taylor: 40 docs
    johnswentworth: 40 docs
    kaj_sotala: 40 docs
    neel-nanda-1: 40 docs
    raemon: 40 docs
    ricraz: 40 docs
    ruby: 40 docs
    steve2152: 40 docs
    zvi: 40 docs

Sweeping N in [100, 200, 500, 1000, 1500]  (K=5, M=15, 50 trials/N, n_init=10)
  Sampling K=5 authors from 10 per trial

  feature cache hit -> src\kmeans\cache\cleaned_10\29e27bc51a523bd0.npz
  N=  500  trial 27/50  ARI=+0.208  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 28/50  ARI=+0.277  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 29/50  ARI=+0.213  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 30/50  ARI=+0.305  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 31/50  ARI=+0.039  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 32/50  ARI=+0.033  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 33/50  ARI=+0.220  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 34/50  ARI=+0.351  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 35/50  ARI=+0.166  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 36/50  ARI=+0.166  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 37/50  ARI=+0.307  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 38/50  ARI=+0.086  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 39/50  ARI=+0.294  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 40/50  ARI=+0.293  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 41/50  ARI=+0.079  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 42/50  ARI=+0.305  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 43/50  ARI=+0.291  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 44/50  ARI=+0.223  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 45/50  ARI=+0.245  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 46/50  ARI=+0.259  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 47/50  ARI=+0.091  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 48/50  ARI=+0.083  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 49/50  ARI=+0.165  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N=  500  trial 50/50  ARI=+0.152  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\bc48168d599d7066.npz
  N= 1000  trial  1/50  ARI=+0.369  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  2/50  ARI=+0.204  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  3/50  ARI=+0.525  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  4/50  ARI=+0.520  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  5/50  ARI=+0.452  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  6/50  ARI=+0.299  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  7/50  ARI=+0.212  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  8/50  ARI=+0.315  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial  9/50  ARI=+0.369  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 10/50  ARI=+0.409  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 11/50  ARI=+0.369  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 12/50  ARI=+0.422  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 13/50  ARI=+0.311  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 14/50  ARI=+0.453  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 15/50  ARI=+0.193  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 16/50  ARI=+0.467  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 17/50  ARI=+0.319  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 18/50  ARI=+0.339  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 19/50  ARI=+0.224  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 20/50  ARI=+0.263  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 21/50  ARI=+0.291  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 22/50  ARI=+0.457  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 23/50  ARI=+0.390  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 24/50  ARI=+0.380  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 25/50  ARI=+0.348  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 26/50  ARI=+0.435  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 27/50  ARI=+0.596  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 28/50  ARI=+0.240  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 29/50  ARI=+0.393  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 30/50  ARI=+0.163  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 31/50  ARI=+0.276  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 32/50  ARI=+0.267  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 33/50  ARI=+0.421  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 34/50  ARI=+0.352  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 35/50  ARI=+0.335  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 36/50  ARI=+0.331  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 37/50  ARI=+0.311  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 38/50  ARI=+0.106  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 39/50  ARI=+0.253  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 40/50  ARI=+0.300  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 41/50  ARI=+0.216  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 42/50  ARI=+0.348  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 43/50  ARI=+0.287  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 44/50  ARI=+0.318  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 45/50  ARI=+0.349  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 46/50  ARI=+0.374  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 47/50  ARI=+0.422  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 48/50  ARI=+0.367  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 49/50  ARI=+0.204  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1000  trial 50/50  ARI=+0.305  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\230cf074b0548ddb.npz
  N= 1500  trial  1/50  ARI=+0.417  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  2/50  ARI=+0.528  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  3/50  ARI=+0.446  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  4/50  ARI=+0.432  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  5/50  ARI=+0.511  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  6/50  ARI=+0.342  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  7/50  ARI=+0.375  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  8/50  ARI=+0.540  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial  9/50  ARI=+0.635  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 10/50  ARI=+0.497  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 11/50  ARI=+0.523  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 12/50  ARI=+0.474  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 13/50  ARI=+0.492  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 14/50  ARI=+0.363  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 15/50  ARI=+0.298  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 16/50  ARI=+0.450  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 17/50  ARI=+0.443  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 18/50  ARI=+0.492  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 19/50  ARI=+0.362  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 20/50  ARI=+0.487  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 21/50  ARI=+0.322  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 22/50  ARI=+0.549  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 23/50  ARI=+0.331  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 24/50  ARI=+0.470  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 25/50  ARI=+0.544  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 26/50  ARI=+0.392  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 27/50  ARI=+0.557  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 28/50  ARI=+0.613  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 29/50  ARI=+0.475  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 30/50  ARI=+0.455  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 31/50  ARI=+0.494  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 32/50  ARI=+0.361  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 33/50  ARI=+0.322  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 34/50  ARI=+0.403  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 35/50  ARI=+0.560  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 36/50  ARI=+0.408  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 37/50  ARI=+0.546  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 38/50  ARI=+0.409  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 39/50  ARI=+0.427  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 40/50  ARI=+0.182  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 41/50  ARI=+0.433  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 42/50  ARI=+0.527  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 43/50  ARI=+0.418  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 44/50  ARI=+0.246  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 45/50  ARI=+0.576  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 46/50  ARI=+0.514  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 47/50  ARI=+0.331  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 48/50  ARI=+0.490  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 49/50  ARI=+0.318  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 1500  trial 50/50  ARI=+0.362  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\248765cc8853752f.npz
  N= 2000  trial  1/50  ARI=+0.574  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  2/50  ARI=+0.407  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  3/50  ARI=+0.423  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  4/50  ARI=+0.446  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  5/50  ARI=+0.301  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  6/50  ARI=+0.451  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  7/50  ARI=+0.514  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  8/50  ARI=+0.461  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial  9/50  ARI=+0.445  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 10/50  ARI=+0.454  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 11/50  ARI=+0.375  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 12/50  ARI=+0.620  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 13/50  ARI=+0.447  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 14/50  ARI=+0.556  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 15/50  ARI=+0.491  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 16/50  ARI=+0.586  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 17/50  ARI=+0.538  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 18/50  ARI=+0.352  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 19/50  ARI=+0.350  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 20/50  ARI=+0.452  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 21/50  ARI=+0.560  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 22/50  ARI=+0.454  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 23/50  ARI=+0.507  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 24/50  ARI=+0.395  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 25/50  ARI=+0.393  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 26/50  ARI=+0.440  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 27/50  ARI=+0.557  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 28/50  ARI=+0.478  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 29/50  ARI=+0.224  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 30/50  ARI=+0.459  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 31/50  ARI=+0.467  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 32/50  ARI=+0.393  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 33/50  ARI=+0.517  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 34/50  ARI=+0.404  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 35/50  ARI=+0.533  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 36/50  ARI=+0.479  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 37/50  ARI=+0.454  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 38/50  ARI=+0.564  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 39/50  ARI=+0.355  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 40/50  ARI=+0.180  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 41/50  ARI=+0.439  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 42/50  ARI=+0.476  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 43/50  ARI=+0.382  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 44/50  ARI=+0.537  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 45/50  ARI=+0.260  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 46/50  ARI=+0.486  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 47/50  ARI=+0.457  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 48/50  ARI=+0.615  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 49/50  ARI=+0.459  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2000  trial 50/50  ARI=+0.456  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\cc8afb714a3bb79a.npz
  N= 2500  trial  1/50  ARI=+0.556  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  2/50  ARI=+0.496  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  3/50  ARI=+0.392  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  4/50  ARI=+0.475  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  5/50  ARI=+0.235  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  6/50  ARI=+0.390  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  7/50  ARI=+0.462  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  8/50  ARI=+0.469  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial  9/50  ARI=+0.429  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 10/50  ARI=+0.453  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 11/50  ARI=+0.477  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 12/50  ARI=+0.490  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 13/50  ARI=+0.462  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 14/50  ARI=+0.384  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 15/50  ARI=+0.532  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 16/50  ARI=+0.363  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 17/50  ARI=+0.456  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 18/50  ARI=+0.356  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 19/50  ARI=+0.573  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 20/50  ARI=+0.479  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 21/50  ARI=+0.370  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 22/50  ARI=+0.506  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 23/50  ARI=+0.504  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 24/50  ARI=+0.467  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 25/50  ARI=+0.525  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
